,学生ID,生源省市,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,裸眼视力(左),裸眼视力(右),身高,体重,考生类型,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类,大类.普通,大类.自招,大类.国防定向等,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩
428,b86c65630f04b810e24c,江苏省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,303,0,0,0,0,1,5,自主,0,1,0,0,0,0.24,1.109894357,0,0.057142857,0.41025641,0
475,048126563fe1c6ad9f74,江苏省,0,1,0,1,0,5.1,4.5,180,80,农村应届,1,1,0,0,0,287,0,0,0,0,1,4,自主,0,1,0,0,0,0.001818182,-0.261996538,0,0.057142857,0.128205128,0.172413793
476,4873b16cdd7ec4894770,江苏省,0,1,0,1,0,4.2,4.2,170,55,城镇应届,1,1,0,0,0,293,1,0,0,0,0,5,自主,0,1,0,0,0,0.030769231,-0.228719917,0,0.028571429,0.256410256,0
614,c62c97f062a72a6b7a4c,江苏省,0,1,0,1,0,4.9,4.9,180,77,城镇应届,1,1,0,0,0,277,0,0,0,0,1,4,自主,0,1,0,0,0,0.021929825,-0.25639614,0,0.171428571,0.307692308,0.068965517
628,7668dffd1f4d5db4bb1c,江苏省,0,1,0,1,0,5.1,4.3,172,67,城镇应届,1,1,0,0,0,281,0,0,0,0,1,5,博雅,0,1,0,0,0,0.016363636,-0.236017487,0,0.057142857,0.153846154,0
657,c556dcb16a6b9b00f7c5,江苏省,0,1,0,1,0,,,181,70,城镇应届,1,1,0,0,0,264,1,0,0,0,0,5,自主,0,1,0,0,0,0.002666667,-0.261710608,0,0,0.025641026,0.137931034
667,c7567b2627259c14ff09,江苏省,0,1,0,1,0,0.6,0.4,178,62,城镇应届,1,0,1,0,0,303,0,0,1,0,0,0,普通,1,0,0,0,0,8.33E-05,-0.261289261,0,0.142857143,0.41025641,0
707,0fbf813dda1df7f12e4c,江苏省,0,1,0,1,0,5.3,5.3,177,70,城镇应届,1,0,1,0,0,289,0,0,1,0,0,3,自主,0,1,0,0,0,0.035714286,-0.245436091,0,0.057142857,0,0
833,fb7d1f5908db987f139d,江苏省,0,1,0,1,0,4.6,4.6,177,65,城镇应届,1,1,0,0,0,278,1,0,0,0,0,5,自主,0,1,0,0,0,0.003745318,-0.257873496,0,0,0.333333333,0
840,546f655e7f252c154118,江苏省,0,1,0,1,0,4.2,4.2,177,58,城镇应届,1,1,0,0,0,285,1,0,0,0,0,2,自主,0,1,0,0,0,0.005747126,-0.221358952,0,0,0.153846154,0
852,be7945e5a212bf36aa6b,江苏省,0,1,0,0,1,4.6,4.6,178,67,城镇应届,1,1,0,0,0,294,0,0,0,0,1,2,博雅,0,1,0,0,0,0.087755102,0.060303689,0,0.142857143,0.358974359,0.034482759
962,4567a9d81e66da6d460e,江苏省,1,1,0,1,0,4,4.2,163,51,农村应届,1,0,1,0,0,272,0,0,1,0,0,4,自主,0,1,0,0,0,0.04,-0.114118839,0,0,0.051282051,0
40,6aa9b40b0892845670c3,江西省,1,1,0,1,0,0.6,0.8,168,56,城镇应届,1,1,0,0,0,613,0,0,0,0,1,5,自主,0,1,0,0,0,0.028172043,-0.19505157,0,0.285714286,0.512820513,0.034482759
41,cc637c88352211aaecc9,江西省,0,1,1,0,0,,,176,67,农村往届,1,1,0,0,0,685,1,0,0,0,0,0,普通,1,0,0,0,0,0.001157407,-0.262244985,0,0,0.025641026,0
48,bc29208a3bfd2ea49d2c,江西省,1,1,0,1,0,,,164,54,城镇应届,1,0,1,0,0,622,0,0,0,1,0,0,普通,1,0,0,0,0,0.000786782,-0.262173954,0,0.057142857,0.051282051,0
103,fdba8a1cadd7d4ad8cee,江西省,0,1,0,1,0,,,168,45,城镇应届,1,1,0,0,0,615,1,0,0,0,0,5,自主,0,1,0,0,0,0.002247191,-0.246974304,0,0,0.051282051,0.172413793
137,be89da9c65dec5759141,江西省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,681,0,0,0,0,1,1,博雅,0,1,0,0,0,0.092592593,-0.142203035,0,0.085714286,0.230769231,0
198,1fdfeac7960cb20a1be8,江西省,0,1,0,1,0,0.4,0.5,170,55,城镇应届,1,1,0,0,0,676,0,0,0,0,1,2,博雅,0,1,0,0,0,0.006535948,-0.261820111,0,0,0.076923077,0.137931034
253,9be047edc7b15263595e,江西省,1,1,0,1,0,4.8,4.9,161,50,农村应届,1,1,0,0,0,675,1,0,0,0,0,2,自主,0,1,0,0,0,0.002259887,-0.261954987,0,0,0.025641026,0
390,af4054b2ec94f7f8aa17,江西省,0,1,0,1,0,1,1,172,65,农村往届,1,1,0,0,0,665,0,0,0,0,1,5,筑梦,0,0,0,1,0,0.000746269,-0.26115663,0,0,0.128205128,0
417,d6fd9de976e9d6487131,江西省,0,1,0,1,0,0.5,0.5,175,80,城镇应届,1,1,0,0,0,666,0,0,0,0,1,1,博雅,0,1,0,0,0,0.003584229,-0.258884076,0,0.028571429,0.256410256,0
682,7b6d1e4bfc294c758bd8,江西省,1,1,0,1,0,,,164,54,城镇应届,1,1,0,0,0,673,1,0,0,0,0,5,自主,0,1,0,0,0,0.093901258,-0.222543289,0,0,0.025641026,0
690,b6d42fbd8e0957832b17,江西省,0,1,0,1,0,,,171,65,城镇应届,1,1,0,0,0,684,1,0,0,0,0,0,普通,1,0,0,0,0,0.003076923,-0.262177199,0,0,0.076923077,0
704,472918f79303e4cf9e45,江西省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,658,0,0,0,0,1,2,博雅,0,1,0,0,0,0.1125,-0.262245872,0,0,0.205128205,0
890,09d2f42d5bb05f0be65e,江西省,0,1,0,1,0,0.8,1,172,52,农村应届,1,0,1,0,0,637,0,1,0,0,0,0,普通,1,0,0,0,0,0.004451039,-0.261375744,0,0.028571429,0.076923077,0
937,11c1f350c036952966b7,江西省,1,1,0,1,0,4.5,4.5,156,48,农村往届,1,0,1,0,0,611,0,0,1,0,0,0,国家专项,0,0,1,0,0,0.036,-0.245091871,0,0.028571429,0.076923077,0
12,e8ee570ea57f4b778139,辽宁省,0,1,0,1,0,4.1,4.8,182,76,城镇应届,1,1,0,0,0,656,1,0,0,0,0,5,自主,0,1,0,0,0,0.005882353,-0.261875713,0,0.028571429,0.025641026,0.034482759
111,dc229a85d700b2066dd0,辽宁省,0,1,0,1,0,,,183,65,城镇应届,1,1,0,0,0,631,0,0,0,0,1,5,自主,0,1,0,0,0,0.056756757,0.680370648,0,0.028571429,0.025641026,0.068965517
133,ec236ed18a239566e3af,辽宁省,1,1,0,1,0,1.2,1.2,166,55,城镇应届,1,1,0,0,0,688,0,1,0,0,0,0,普通,1,0,0,0,0,0.004716981,-0.261485992,0,0.114285714,0.128205128,0
308,eaece3e617d5fc3a149c,辽宁省,1,0,0,1,0,,,171,50,城镇应届,1,1,0,0,0,674,1,0,0,0,0,1,博雅,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.102564103,0
434,b507205c9b9d39b787f4,辽宁省,0,1,0,1,0,1.5,1.2,180,75,城镇应届,1,1,0,0,0,644,0,0,0,0,1,5,自主,0,1,0,0,0,0.004215457,-0.262134653,0,0.028571429,0.051282051,0.137931034
484,42d57a1f9b7d1ad8323e,辽宁省,0,1,0,1,0,4.4,4.1,177,60,城镇应届,1,1,0,0,0,663,1,0,0,0,0,3,博雅,0,1,0,0,0,0.005,-0.262025747,0,0.028571429,0.128205128,0
522,27072cc018367edb3b85,辽宁省,1,1,0,1,0,4.4,4.5,165,50,城镇应届,1,1,0,0,0,669,0,0,0,0,1,1,博雅,0,1,0,0,0,0.004634994,-0.260629961,0,0.171428571,0.230769231,0
622,45c627ad513919f793f8,辽宁省,1,1,0,1,0,1,1,170,60,城镇应届,1,0,1,0,0,645,0,0,0,1,0,0,普通,1,0,0,0,0,0.026486486,-0.253698242,0,0.028571429,0.076923077,0
813,ee91c2558239ce87e838,辽宁省,0,1,0,1,0,4.6,4.6,176,75,城镇应届,1,1,0,0,0,690,0,1,0,0,0,3,博雅,0,1,0,0,0,0.00110011,-0.260927178,0,0.028571429,0.025641026,0
848,ab5cf6d94f56ea7a500d,辽宁省,0,1,0,1,0,,,175,78,城镇应届,1,1,0,0,0,688,0,0,0,0,0,1,博雅,0,1,0,0,0,0.052380952,-0.248998016,0,0.171428571,0.128205128,0
945,9340188516d17ae430af,辽宁省,0,1,0,1,0,4.6,4.5,176,54,城镇应届,1,1,0,0,0,686,1,0,0,0,0,0,普通,1,0,0,0,0,0.001782531,-0.261251143,0,0.057142857,0.102564103,0.103448276
969,c049cbb13174f5d04e99,辽宁省,0,0,0,1,0,,,176,67,城镇应届,1,0,1,0,0,621,0,0,1,0,0,5,自主,0,1,0,0,0,0.089285714,0.618856334,0,0.771428571,0.384615385,0
45,44b53c165b6aa2ccd535,内蒙古自治区,0,0,0,1,0,4.1,4.2,172,64,农村应届,1,0,1,0,0,586,0,0,1,0,0,0,国家专项,0,0,1,0,0,0.001440922,-0.262159501,0,0,0,0
187,5dd10c8ed7eb1f0e2d38,内蒙古自治区,1,0,0,1,0,,,164,54,城镇应届,1,1,0,0,0,669,0,1,0,0,0,0,普通,1,0,0,0,0,0.003703704,-0.255105466,0,0,0.051282051,0
400,d9a8239daf055971ec0d,内蒙古自治区,1,0,0,1,0,,,163,50,城镇应届,1,0,1,0,0,624,0,0,0,1,0,0,普通,1,0,0,0,0,0.00129199,-0.262108948,0,0.142857143,0.307692308,0
494,c6d7b9a998a1df5339e3,内蒙古自治区,1,1,0,1,0,4.3,4.5,175,70,城镇应届,1,1,0,0,0,682,0,1,0,0,0,2,自主,0,1,0,0,0,0.021454112,-0.244630271,0,0.085714286,0.128205128,0.103448276
535,2e6dcb47953d4ef70848,内蒙古自治区,1,1,0,1,0,,,170,58,城镇应届,1,0,1,0,0,643,0,1,0,0,0,0,普通,1,0,0,0,0,0.02699784,-0.113684355,0,0.028571429,0.102564103,0
607,a09deb2d8a79a011baba,内蒙古自治区,0,1,0,1,0,,,176,67,农村应届,1,1,0,0,0,651,1,0,0,0,0,0,国家专项,0,0,1,0,0,0.00125,-0.261621886,0,0,0.025641026,0
788,f6cd9f742abcc9719363,内蒙古自治区,1,1,0,1,0,,,164,54,城镇应届,1,1,0,0,0,663,0,0,0,0,1,2,博雅,0,1,0,0,0,0.022916667,-0.260923637,0,0.057142857,0.153846154,0
805,2d449709d8eed184e692,内蒙古自治区,1,1,0,1,0,,,164,54,城镇应届,1,1,0,0,0,652,0,0,0,1,0,2,自主,0,1,0,0,0,0.006666667,-0.191633028,0,0.285714286,0.333333333,0
178,cafe096c55b17fe6c2e9,宁夏回族自治区,1,0,0,1,0,0.2,0.2,153,42,农村应届,1,0,1,0,0,645,0,0,0,1,0,0,普通,1,0,0,0,0,0.016260163,-0.253989453,0,0.114285714,0.102564103,0
612,f4fe0dbf667ad4645268,宁夏回族自治区,1,0,0,1,0,0.7,0.7,160,46,城镇应届,1,0,1,0,0,628,0,0,0,1,0,0,普通,1,0,0,0,0,0.148571429,-0.002050495,0,0.114285714,0.025641026,0
895,426152a6e08019c71b6b,宁夏回族自治区,1,1,0,1,0,4.6,4.6,168,55,城镇应届,1,0,1,0,0,657,0,1,0,0,0,0,普通,1,0,0,0,0,0.002583979,-0.261286149,0,0.028571429,0,0
898,3b067bd66846d7bda046,宁夏回族自治区,0,1,0,1,0,0.2,0.3,167,51,城镇应届,1,1,0,0,0,607,0,0,0,0,1,5,自主,0,1,0,0,0,0.001621622,-0.25929127,0,0.028571429,0.128205128,0.344827586
911,b1a2e5861bb39908d447,宁夏回族自治区,0,0,0,1,0,5,5.1,172,63,城镇应届,1,1,0,0,0,613,1,0,0,0,0,0,国家专项,0,0,1,0,0,0.010891089,-0.259899882,0,0,0,0
60,4fb57d342dff7129a443,青海省,0,0,0,1,0,4.6,4.6,180,65,农村应届,1,1,0,0,0,598,0,0,0,0,1,2,筑梦,0,0,0,1,0,0.00697269,-0.261841114,0,0,0.179487179,0
816,dbe009c52c905ad0bf32,青海省,0,1,0,1,0,4.3,4.4,172,63,城镇应届,1,1,0,0,0,709,1,0,0,0,0,2,博雅,0,1,0,0,0,0.002051282,-0.262230248,0,0.114285714,0.487179487,0.275862069
76,8993df6c2e410dbdb754,山东省,1,1,0,1,0,4.2,4.3,168,60,城镇应届,1,1,0,0,0,713,0,1,0,0,0,0,普通,1,0,0,0,0,0.005479452,-0.247249927,0,0.114285714,0.076923077,0
108,c1a9ab9f2fc95af22f11,山东省,0,1,0,1,0,,,176,70,城镇应届,1,0,1,0,0,668,0,0,0,0,0,0,普通,1,0,0,0,0,0.002321981,-0.256382953,0,0.028571429,0.128205128,0
190,9cbb8f8b9b85b4ea12cc,山东省,0,1,0,1,0,4.6,4.5,183,67,城镇应届,1,1,0,0,0,708,0,0,0,1,0,0,普通,1,0,0,0,0,0.02875,-0.251402077,0,0.028571429,0.179487179,0
194,46a3baab0bcb5614f371,山东省,0,1,0,1,0,4.3,4.1,167,62,农村应届,1,1,0,0,0,698,0,0,0,0,1,5,博雅,0,1,0,0,0,0.000900901,-0.262245872,0,0,0.076923077,0
256,46b37dda4230238ea4be,山东省,0,1,0,1,0,0.6,0.5,175,69,城镇应届,1,0,1,0,0,663,0,0,1,0,0,3,自主,0,1,0,0,0,0.002857143,-0.262244649,0,0,0.256410256,0
326,06dc77fa497029d79167,山东省,1,1,0,1,0,0.3,0.4,167,62,城镇应届,1,0,1,0,0,669,0,0,0,1,0,0,普通,1,0,0,0,0,0.071698113,-0.196569725,0,0.114285714,0.128205128,0
335,f898009d37d4bedc8fa0,山东省,0,1,0,1,0,0.6,0.8,182,73,城镇应届,1,0,1,0,0,672,0,0,0,0,0,2,博雅,0,1,0,0,0,0.006302521,-0.257029639,0,0.085714286,0.128205128,0
355,cb659d393592da8a44cf,山东省,1,1,0,1,0,4.4,4.4,166,54,农村应届,1,0,1,0,0,663,0,0,0,1,0,0,普通,1,0,0,0,0,0.005291005,-0.257160207,0,0,0.102564103,0
356,c674234997de41661780,山东省,0,1,0,1,0,,,180,60,城镇应届,1,1,0,0,0,705,0,0,0,0,1,0,普通,1,0,0,0,0,0.00074239,-0.262232682,0,0.085714286,0.205128205,0
422,7f2cdf1d38aa59b5bd55,山东省,0,1,0,1,0,5.1,4.8,178,80,城镇应届,1,1,0,0,0,705,0,0,0,0,0,3,博雅,0,1,0,0,0,0.027272727,0.12660983,0,0.085714286,0.128205128,0
442,89dfe72f3b14bbfce98a,山东省,0,1,0,1,0,4.6,4.7,182,66,农村应届,1,1,0,0,0,621,1,0,0,0,0,5,自主,0,1,0,0,0,0.258181818,-0.00592717,0,0,0.051282051,0.172413793
447,1ce7bff4431585869be7,山东省,0,1,0,1,0,,,176,67,农村应届,1,0,0,1,0,685,1,0,0,0,0,2,自主,0,1,0,0,0,0.034042553,-0.063656931,0,0.028571429,0.025641026,0
519,442c981c9908c06fae64,山东省,1,1,0,1,0,,,164,54,城镇应届,1,1,0,0,0,714,1,0,0,0,0,0,普通,1,0,0,0,0,0.003972758,-0.262184191,0,0,0.128205128,0
594,0ae7f2e53d8a6bbfb6c5,山东省,0,1,0,1,0,1.5,1.5,178,65,城镇应届,1,1,0,0,0,712,0,1,0,0,0,0,普通,1,0,0,0,0,0.06122449,0.557795573,0,0,0.051282051,0
733,1d43a2548ad477262531,山东省,0,1,0,1,0,1,1.2,178,68,城镇应届,1,1,0,0,0,700,0,0,0,0,0,2,自主,0,1,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.307692308,0.137931034
751,53a0a80338d7b8f4cfb3,山东省,1,1,0,1,0,5,4.4,158,52,农村应届,1,1,0,0,0,706,0,0,0,0,0,0,普通,1,0,0,0,0,0.226229508,0.876377574,0,0,0.025641026,0
821,9f4db024f9219e32c682,山东省,1,1,0,1,0,4.7,4.9,175,51,城镇应届,1,1,0,0,0,711,0,0,0,0,0,2,博雅,0,1,0,0,0,0.000952381,-0.262200035,0,0.228571429,0.282051282,0.172413793
845,0ebdd2a1ab896ce7705d,山东省,0,1,0,1,0,4.1,4.2,172,80,农村应届,1,0,1,0,0,622,0,0,0,1,0,3,筑梦,0,0,0,1,0,0.04172851,1.18E-15,0,0,0.076923077,0
855,693dd2c5c469c898b4a2,山东省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,686,0,1,0,0,0,3,博雅,0,1,0,0,0,0.002,-0.256523191,0,0.371428571,0.41025641,0
941,d6a01d493f7173e8ed7f,山东省,0,1,0,1,0,1,0.8,175,66,城镇应届,1,1,0,0,0,698,0,0,0,0,1,3,自主,0,1,0,0,0,0.003610108,-0.258892013,0,0,0.102564103,0.137931034
132,165c0d283fd88a23e4cd,山西省,0,1,0,1,0,,,178,56,城镇应届,1,0,1,0,0,603,0,0,0,1,0,1,博雅,0,1,0,0,0,0.011494253,-0.231048845,0,0.028571429,0.025641026,0
260,30a47a2c33bed8d07e8f,山西省,0,1,0,1,0,4.2,4.1,186,80,城镇应届,1,1,0,0,0,634,1,0,0,0,0,5,自主,0,1,0,0,0,0.003464203,-0.262046229,0,0.057142857,0.461538462,0.517241379
647,42f5a2cb74fa7a682437,山西省,0,1,0,1,0,4,4,178,80,城镇应届,1,1,0,0,0,666,1,0,0,0,0,5,自主,0,1,0,0,0,0.008333333,-0.262163325,0,0,0.025641026,0
660,d813e1e48294c18a39c9,山西省,1,1,0,1,0,4.5,4.4,165,56,农村应届,1,0,1,0,0,571,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.005208333,-0.234837855,0,0.028571429,0.076923077,0
738,d1fd9a0e51b021bbe630,山西省,1,1,0,1,0,0.5,0.6,168,48,城镇应届,1,1,0,0,0,663,0,1,0,0,0,4,博雅,0,1,0,0,0,0.029239766,-0.245308061,0,0.114285714,0.230769231,0.068965517
766,2f09e35749430d5cc6b8,山西省,0,1,0,1,0,,,167,60,城镇应届,1,1,0,0,0,653,1,0,0,0,0,1,博雅,0,1,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.153846154,0.206896552
906,dd766eaedc22f7866b4c,山西省,1,1,0,1,0,4.3,4.3,164,56,城镇应届,1,1,0,0,0,649,0,0,1,0,0,2,博雅,0,1,0,0,0,0.002304147,-0.26220029,0,0.171428571,0.102564103,0
140,e5be8f33b7793d1cce91,陕西省,1,1,0,1,0,,,175,64,城镇应届,1,1,0,0,0,685,0,1,0,0,0,2,博雅,0,1,0,0,0,0.002617801,-0.262190328,0,0.028571429,0.282051282,0
278,54b6ae733b959e446880,陕西省,1,1,0,1,0,4.7,4.2,162,59,城镇应届,1,1,0,0,0,685,1,0,0,0,0,2,自主,0,1,0,0,0,0.003571429,-0.262245872,0,0,0.256410256,0
369,f12fa2b5541b6ed38025,陕西省,0,1,0,1,0,4.5,4.7,181,80,城镇应届,1,1,0,0,0,706,0,0,0,0,0,5,博雅,0,1,0,0,0,0.013333333,-0.260879557,0,0.057142857,0.205128205,0
385,2b43531d65c70036e0bf,陕西省,1,1,1,0,0,0.4,0.4,163,54,城镇应届,1,1,0,0,0,673,0,0,0,0,0,0,国家专项,0,0,1,0,0,0.04172851,1.18E-15,0,0,0.076923077,0
397,c0b6785a2eb25f3b8e0c,陕西省,0,1,0,1,0,4.9,5,180,60,农村应届,1,1,0,0,0,665,1,0,0,0,0,0,国家专项,0,0,1,0,0,0.012,-0.249262495,0,0,0.179487179,0
411,b25763dab2ae54fbdfe1,陕西省,0,1,0,1,0,,,178,70,城镇应届,1,1,0,0,0,700,0,0,0,0,0,2,博雅,0,1,0,0,0,0.023333333,-0.262245872,0,0.057142857,0.435897436,0.172413793
507,29f59c6b9ac42891780e,陕西省,0,1,0,1,0,,,174,68,城镇应届,1,1,0,0,0,680,0,0,0,0,1,4,博雅,0,1,0,0,0,0.006079027,1.18E-15,0,0.142857143,0.307692308,0
558,a34a66ff3785d023f784,陕西省,0,1,0,1,0,4.5,4.5,176,68,城镇应届,1,1,0,0,0,714,0,1,0,0,0,2,自主,0,1,0,0,0,0.007407407,-0.239144433,0,0.028571429,0.128205128,0
568,8f25b1f71935770b1aeb,陕西省,1,1,0,1,0,5,5,171,57,城镇应届,1,0,1,0,0,645,0,0,0,1,0,0,普通,1,0,0,0,0,0.008894536,-0.261214566,0,0,0.051282051,0
578,6af6d3a6a9651af0a855,陕西省,1,1,0,1,0,0.6,0.7,168,60,城镇应届,1,0,1,0,0,646,0,1,0,0,0,0,普通,1,0,0,0,0,0.012765957,-0.155894909,0,0.085714286,0.205128205,0
613,caba40f114a2f82371df,陕西省,1,1,0,1,0,,,161,53,农村应届,1,0,1,0,0,627,0,0,1,0,0,0,国家专项,0,0,1,0,0,0.04172851,-0.237768176,0,0.057142857,0.153846154,0
644,8c8fd507679a4b4599e1,陕西省,0,1,0,1,0,4.2,4.2,179,80,城镇应届,1,1,0,0,0,695,0,0,0,0,0,3,博雅,0,1,0,0,0,0.018299247,-0.257145262,0,0.142857143,0.256410256,0
695,b7ca8158612b393183b5,陕西省,1,1,0,1,0,5,5,172,51,城镇应届,1,0,1,0,0,651,0,1,0,0,0,4,博雅,0,1,0,0,0,0.134414832,-0.189156632,0,0.085714286,0.307692308,0
770,7f676e9078bdf32f1f12,陕西省,1,1,0,1,0,4.4,4.4,158,48,城镇应届,1,0,1,0,0,651,0,1,0,0,0,0,普通,1,0,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.076923077,0
934,7fccb8b04181f60a5991,陕西省,0,1,0,1,0,4.4,4.5,177,92,城镇应届,1,1,0,0,0,696,0,0,0,0,0,0,普通,1,0,0,0,0,0.004938272,-0.261669401,0,0.114285714,0.102564103,0
942,bbb950e6e6e1a02ee9d8,陕西省,0,1,0,1,0,4.8,4.8,175,65,城镇应届,1,1,0,0,0,701,0,0,0,0,0,1,博雅,0,1,0,0,0,0.028205128,-0.25184399,0,0.057142857,0.282051282,0.103448276
56,7b7f9fc08d73390cc657,上海市,0,1,0,1,0,0.4,0.3,182,74,城镇应届,1,1,0,0,0,531,0,0,0,0,0,3,博雅,0,1,0,0,0,0.000555247,-0.261167769,0,0.028571429,0.076923077,0.137931034
106,de24917d671e95a1e9dc,上海市,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,500,1,0,0,0,0,5,自主,0,1,0,0,0,0.020408163,-0.257356672,0,0.028571429,0.102564103,0.103448276
115,bcbdf7054df36f10beb9,上海市,0,1,0,1,0,,,169,54,城镇应届,1,1,0,0,0,507,1,0,0,0,0,5,自主,0,1,0,0,0,0.011661808,-0.262245872,0,0,0.102564103,0.137931034
177,2cc8f49e78ba0c18f30e,上海市,0,1,0,1,0,,,178,70,城镇应届,1,1,0,0,0,520,1,0,0,0,0,2,博雅,0,1,0,0,0,0.003359462,-0.261663608,0,0.085714286,0.128205128,0
181,dee06e834b29bafcb6d5,上海市,0,1,0,1,0,0.3,0.3,184,65,城镇应届,1,1,0,0,0,523,1,0,0,0,0,2,博雅,0,1,0,0,0,0.00130719,-0.262185323,0,0.085714286,0.051282051,0
183,7099c17dbdf5fb8dab3b,上海市,0,1,0,1,0,4,4,176,56,城镇应届,1,1,0,0,0,514,1,0,0,0,0,2,博雅,0,1,0,0,0,0.005466615,-0.261627638,0,0.028571429,0.025641026,0
186,61615d0f5f745d43a528,上海市,0,1,0,1,0,5.2,4.3,185,65,城镇应届,1,1,0,0,0,511,1,0,0,0,0,5,自主,0,1,0,0,0,0.0390625,-0.232870111,0,0.114285714,0.102564103,0
244,8fec54ea2a73f93c913c,上海市,0,1,0,1,0,,,185,75,城镇应届,1,1,0,0,0,479,1,0,0,0,0,5,自主,0,1,0,0,0,0.001333333,-0.261560157,0,0.114285714,0.153846154,0
272,c19e3c472048c98713dd,上海市,0,1,0,1,0,,,187,73,城镇应届,1,0,1,0,0,517,0,0,0,1,0,0,普通,1,0,0,0,0,0.012817525,-0.253282578,0,0.114285714,0.025641026,0
277,cfe0a4015846c981c0fd,上海市,1,1,0,1,0,,,170,58,城镇应届,1,1,0,0,0,526,0,1,0,0,0,3,博雅,0,1,0,0,0,0.002985075,-0.262106563,0,0.171428571,0.256410256,0
303,214fe9703a8173978c54,上海市,1,1,0,1,0,,,164,54,城镇应届,1,0,1,0,0,505,0,1,0,0,0,3,博雅,0,1,0,0,0,0.033251232,-0.255344166,0,0.142857143,0.076923077,0
342,670a1d71403643a36a27,上海市,0,1,0,1,0,,,172,65,城镇应届,1,1,0,0,0,517,0,0,0,0,1,2,博雅,0,1,0,0,0,0.047916667,0.152204753,0,0,0.076923077,0
391,0f926c1c11224ba85d4a,上海市,1,1,0,1,0,5.1,4,157,54,城镇应届,1,1,0,0,0,530,0,0,0,0,0,2,博雅,0,1,0,0,0,0.002444988,-0.262196355,0,0.057142857,0.076923077,0
404,244d17a2b53b35f1c186,上海市,0,1,0,1,0,0.4,0.6,175,60,城镇应届,1,1,0,0,0,504,1,0,0,0,0,5,自主,0,1,0,0,0,0.011214953,-0.261294447,0,0.028571429,0.025641026,0.103448276
505,8d3fc97aff548e0e4f30,上海市,1,1,0,1,0,4.8,4.8,164,50,城镇应届,1,1,0,0,0,529,1,0,0,0,0,5,博雅,0,1,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.333333333,0
561,740dfee9107b3996d242,上海市,0,1,0,1,0,4,4,177,78,城镇应届,1,0,1,0,0,503,0,0,0,1,0,5,博雅,0,1,0,0,0,0.001138952,-0.26224208,0,0.257142857,0.102564103,0
598,4c11f9fba42ce0778393,上海市,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,535,0,0,0,0,1,4,自主,0,1,0,0,0,0.666666667,5.708099018,0,0.114285714,0.179487179,0
626,e1cfff8b447022807a0c,上海市,0,1,0,1,0,,,176,67,城镇应届,1,0,0,1,0,507,1,0,0,0,0,5,自主,0,1,0,0,0,0.001764706,-0.262161833,0,0.057142857,0.102564103,0
706,e73fa6b6f23d8a6519d2,上海市,1,1,0,1,0,,,165,51,城镇应届,1,0,1,0,0,498,0,0,0,1,0,2,博雅,0,1,0,0,0,0.001602564,-0.261840554,0,0.371428571,0.051282051,0
729,18ab5a1cd4e96f902fb4,上海市,0,1,0,1,0,0.1,0.1,170,74,城镇应届,1,1,0,0,0,486,1,0,0,0,0,5,自主,0,1,0,0,0,0.001883239,-0.262055234,0,0,0.025641026,0.137931034
806,384f4ee7d555197739ea,上海市,1,1,0,1,0,5,5,163,46,城镇应届,1,1,0,0,0,504,0,0,0,0,1,2,博雅,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.025641026,0
956,ffa87d40ff0c05661542,上海市,0,1,1,0,0,,,176,67,城镇应届,1,1,0,0,0,490,1,0,0,0,0,5,自主,0,1,0,0,0,0.001785714,-0.262208658,0,0.028571429,0.076923077,0.206896552
957,5c0be076d002c01a9f1a,上海市,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,520,0,0,0,0,1,1,博雅,0,1,0,0,0,0.004487179,-0.251782613,0,0.028571429,0.051282051,0
53,d4b4d0d3f0b9f12ad853,四川省,0,1,0,1,0,0.6,0.6,180,60,城镇应届,1,1,0,0,0,672,1,0,0,0,0,4,博雅,0,1,0,0,0,0.014285714,-0.143754622,0,0.085714286,0.384615385,0
173,83d57c8614e71301db72,四川省,0,1,0,1,0,4.8,4.8,172,52,城镇应届,1,1,0,0,0,681,1,0,0,0,0,5,自主,0,1,0,0,0,0.001433692,-0.262173315,0,0.085714286,0.128205128,0
